indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8,indicator9,indicator10,indicator11,indicator12,indicator13,indicator14,indicator15,indicator16,indicator17,indicator18,indicator19,indicator20,indicator21,indicator22,indicator23,indicator24,indicator25,indicator26,indicator27,indicator28,indicator29,indicator30,indicator31,indicator32,indicator33,indicator34,indicator35,indicator36,indicator37,indicator38,indicator39,indicator40,indicator41,indicator42,indicator43,indicator44,indicator45,indicator46,indicator47,indicator48,indicator49,indicator50,indicator51,indicator52,indicator53,indicator54,indicator55,indicator56,indicator57,indicator58,indicator59,indicator60,indicator61,indicator62,indicator63,indicator64,indicator65,indicator66,indicator67,indicator68,indicator69,indicator70,indicator71,indicator72,indicator73,indicator74,indicator75,indicator76,indicator77,indicator78,indicator79,indicator80,indicator81,indicator82,indicator83,indicator84,indicator85,indicator86,indicator87,indicator88,indicator89,indicator90,indicator91,indicator92,indicator93,indicator94,indicator95,indicator96,indicator97,indicator98,indicator99,indicator100,indicator101,indicator102,indicator103,indicator104,indicator105,indicator106,indicator107,indicator108,midPrice,UpdateTime,UpdateMillisec,LastPrice,Volume,LastVolume,Turnover,LastTurnover,AskPrice5,AskPrice4,AskPrice3,AskPrice2,AskPrice1,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,AskVolume5,AskVolume4,AskVolume3,AskVolume2,AskVolume1,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,OpenInterest,UpperLimitPrice,LowerLimitPrice
1.00009,0,121.961,0.784314,0.000178054,1.00011,0.999596,0.40625,-0.588235,0.00567275,1.00009,0,0,1.56863,1,-1,0.200993,0,0,1.00009,0,0,0.931373,2.36842,-1,0.0513745,0,0,1.00009,0,0,0.588235,4.33333,-1,0.0022247,0,0,1.00009,0,0,0.453431,5.91892,-1,1.52985e-005,0,0,1.00012,-0.000178126,-3.33986e-005,0.410539,6.64179,-1,8.80258e-006,0.000178126,0,1.0002,-0.000178126,-0.000115504,0.450368,5.96599,-1,1.32028e-005,0.000356252,0,1.00021,-0.000178126,-0.00012107,0.494792,5.34056,-1,6.60141e-006,0.000356252,0,1.00043,-0.000890631,-0.000342684,0.483303,5.49128,-1,3.77223e-006,0.000890631,0,0.191176,0.352941,0.338235,0.0294118,0.0882353,0.12381,0.438095,0.266667,0.0666667,0.104762,0.5,0.296875,0.1875,0.144531,0.130859,0.143555,0.157715,0.154053,2.22658e-005,4.68753e-006,1.48438e-005,-7.22133e-006,4.12083e-005,0.000104816,8.29968e-005,0.000286103,5614.5,09:04:30,127,5614,5842,32,3.28459e+008,1.79668e+006,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,23,24,13,13,46,28,7,11,89342,5869,5311
1.00009,0.0980392,672.353,0,0.000178055,1.00011,0.9996,0.5,0,0,1.00009,0,0,1.56863,-1,-0.9375,0.200993,0,0,1.00009,0,0,0.931373,-1,-0.894737,0.0513745,0,0,1.00009,0,0,0.588235,-1,-0.833333,0.0022247,0,0,1.00009,0,0,0.453431,-1,-0.783784,1.52985e-005,0,0,1.00012,-0.000178126,-2.78322e-005,0.410539,-1,-0.761194,5.86839e-006,0.000178126,0,1.0002,-0.000178126,-0.00011272,0.447304,-1,-0.780822,8.80188e-006,0.000356252,0,1.00021,-0.000178126,-0.000119678,0.487132,-1,-0.798742,4.40094e-006,0.000356252,0,1.00043,-0.000890631,-0.000339205,0.483303,-1,-0.797147,2.51482e-006,0.000890631,0,0.191176,0.352941,0.338235,0.0294118,0.0882353,0.132075,0.433962,0.264151,0.0660377,0.103774,1.6e+006,950000,600000,462500,418750,456250,496875,492969,2.19532e-005,4.42435e-006,1.46355e-005,-7.35648e-006,4.11336e-005,0.000104889,8.28857e-005,0.000286095,5614.5,09:04:30,431,5614,5842,0,3.28459e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,23,24,13,14,46,28,7,11,89342,5869,5311
1.00009,0,98.4314,-0.392157,0.000178055,1,0.999603,1,0.392157,0.000709094,1.00009,0,0,0.196078,1,-1,0.200993,0,0,1.00009,0,0,0.882353,-0.555556,-1,0.0513745,0,0,1.00009,0,0,0.514706,-0.238095,-1,0.0022247,0,0,1.00009,0,0,0.465686,-0.157895,-1,1.52985e-005,0,0,1.00011,-0.000178126,-2.22658e-005,0.422794,-0.0724638,-1,3.91226e-006,0.000178126,0,1.0002,0,-0.00011272,0.410539,-0.0447761,-1,5.86792e-006,0.000356252,0,1.00021,-0.000178126,-0.000118287,0.479473,-0.182109,-1,2.93396e-006,0.000356252,0,1.00042,-0.000890631,-0.000335726,0.484835,-0.191153,-1,1.67655e-006,0.000890631,0,0.188406,0.347826,0.347826,0.0289855,0.0869565,0.12381,0.438095,0.266667,0.0666667,0.104762,0.499999,2.24999,1.3125,1.1875,1.07812,1.04687,1.22265,1.24023,-8.90631e-005,9.8959e-006,-4.2411e-006,-1.40626e-005,3.74323e-005,0.000103685,8.16648e-005,0.000284917,5614.5,09:04:30,663,5614,5846,4,3.28684e+008,224560,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,13,13,46,28,7,11,89346,5869,5311
1.00009,0,121.961,0,0.000178056,1,0.999606,0.5,0,0,1.00009,0,0,0.196078,-1,-1,0.200993,0,0,1.00009,0,0,0.882353,-1,-1,0.0513745,0,0,1.00009,0,0,0.514706,-1,-1,0.0022247,0,0,1.00009,0,0,0.453431,-1,-1,1.52985e-005,0,0,1.00011,-0.000178126,-1.66993e-005,0.404412,-1,-1,2.60817e-006,0.000178126,0,1.0002,0,-0.00011272,0.407475,-1,-1,3.91195e-006,0.000356252,0,1.00021,-0.000178126,-0.000116895,0.476409,-1,-1,1.95597e-006,0.000356252,0,1.00042,-0.000890631,-0.000332247,0.484835,-1,-1,1.1177e-006,0.000890631,0,0.188406,0.347826,0.347826,0.0289855,0.0869565,0.121495,0.429907,0.271028,0.0654206,0.11215,200000,900000,525000,462500,412500,415625,485937,498437,-9.15631e-005,9.61809e-006,-4.47921e-006,-1.69849e-005,2.6913e-005,0.000103758,8.10284e-005,0.000284909,5614.5,09:04:30,919,5614,5846,0,3.28684e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,13,13,46,29,7,12,89346,5869,5311
1.00009,0,121.961,0,0.000178057,1,0.99961,0.5,0,0,1.00009,0,0,0,0,0,0.200993,0,0,1.00009,0,0,0.0980392,-1,-1,0.0513745,0,0,1.00009,0,0,0.514706,-1,-1,0.0022247,0,0,1.00009,0,0,0.441176,-1,-1,1.52985e-005,0,0,1.0001,-0.000178126,-1.11329e-005,0.404412,-1,-1,1.73878e-006,0.000178126,0,1.0002,0,-0.00011272,0.404412,-1,-1,2.60796e-006,0.000356252,0,1.0002,-0.000178126,-0.000115504,0.474877,-1,-1,1.30398e-006,0.000356252,0,1.00042,-0.000801568,-0.000329116,0.473346,-1,-1,7.45133e-007,0.000890631,0,0.188406,0.347826,0.347826,0.0289855,0.0869565,0.121495,0.429907,0.271028,0.0654206,0.11215,0,100000,525000,450000,412500,412500,484375,486719,-1.00009,-9.15631e-005,-4.47921e-006,-1.99307e-005,2.6913e-005,0.000103869,8.10025e-005,0.000272369,5614.5,09:04:31,96,5614,5846,0,3.28684e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,13,13,46,29,7,12,89346,5869,5311
0.999911,1.17647,6727.84,2.35294,0.000178057,1,0.999791,0.291667,-0.980392,0.00426363,0.999911,0,0,1.17647,1,0,0.200993,0,0,0.999911,0,0,0.686275,2.42857,0.714286,0.0513745,0,0,0.999911,0,0,0.808824,1.90909,0.454545,0.0022247,0,0,0.999911,0,0,0.588235,3,1,1.52985e-005,0,0,0.999917,-0.000178094,-5.56545e-006,0.477941,3.92308,1.46154,1.15919e-006,0.000178094,0,1.00002,0,-0.0001127,0.441176,4.33333,1.66667,1.73864e-006,0.000356189,0,1.00003,-0.000178094,-0.000114092,0.49326,3.77019,1.38509,8.69321e-007,0.000356189,0,1.00024,-0.000712378,-0.000326274,0.482537,3.87619,1.4381,4.96755e-007,0.000890472,0,0.0175439,0.421053,0.421053,0.0350877,0.105263,0.121495,0.429907,0.271028,0.0654206,0.11215,0.5,0.291667,0.34375,0.25,0.203125,0.1875,0.209635,0.207031,8.90472e-005,6.36051e-005,2.96824e-005,7.4206e-006,3.65322e-005,0.000102652,8.1304e-005,0.000268838,5614.5,09:04:31,758,5615,5870,24,3.30031e+008,1.3476e+006,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,1,13,46,29,7,12,89336,5869,5311
0.999911,1.17647,6727.84,0.196078,0.000178058,1,0.999795,0,-0.196078,0.000355303,0.999911,0,0,1.27451,-0.846154,-0.0769231,0.200993,0,0,0.999911,0,0,0.637255,-0.692308,0.846154,0.0513745,0,0,0.999911,0,0,0.759804,-0.741935,0.548387,0.0022247,0,0,0.999911,0,0,0.477941,-0.589744,1.46154,1.52985e-005,0,0,0.999911,-0.000178094,0,0.484069,-0.594937,1.43038,1.15919e-006,0,0,1.00002,0,-0.0001127,0.438113,-0.552448,1.68531,1.1591e-006,0.000356189,0,1.00002,-0.000178094,-0.0001127,0.49326,-0.602484,1.38509,5.79548e-007,0.000356189,0,1.00023,-0.000712378,-0.000323492,0.483303,-0.594295,1.43423,3.3117e-007,0.000890472,0,0.0175439,0.421053,0.421053,0.0350877,0.105263,0.121495,0.429907,0.271028,0.0654206,0.11215,6.49997,3.24998,3.87498,2.43749,2.46874,2.23436,2.51561,2.46874,8.90472e-005,8.90472e-005,4.30874e-005,3.42489e-005,3.71969e-005,0.000102747,8.1304e-005,0.000268553,5614.5,09:04:32,66,5615,5872,2,3.30143e+008,112300,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,1,13,46,29,7,12,89334,5869,5311
0.999911,1.27451,7278.14,0,0.000178059,1,0.999799,0.5,0,0,0.999911,0,0,0.0980392,-1,12,0.200993,0,0,0.999911,0,0,0.637255,-1,1,0.0513745,0,0,0.999911,0,0,0.759804,-1,0.677419,0.0022247,0,0,0.999911,0,0,0.477941,-1,1.66667,1.52985e-005,0,0,0.999911,0,0,0.398284,-1,2.2,1.15919e-006,0,0,1.00002,-0.000178094,-0.000109918,0.410539,-1,2.10448,7.7273e-007,0.000356189,0,1.00002,-0.000178094,-0.000111309,0.491728,-1,1.5919,3.86365e-007,0.000356189,0,1.00023,-0.000712378,-0.000320709,0.482537,-1,1.64127,2.2078e-007,0.000890472,0,0.0172414,0.431034,0.413793,0.0344828,0.103448,0.12963,0.425926,0.268519,0.0648148,0.111111,100000,650000,775000,487500,406250,418750,501562,512500,8.40472e-005,8.86626e-005,4.29261e-005,3.41207e-005,2.59523e-005,0.000102301,8.12643e-005,0.000267699,5614.5,09:04:32,659,5615,5872,0,3.30143e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,25,1,14,46,29,7,12,89334,5869,5311
0.999911,1.17647,6727.84,0,0.000178059,1,0.999802,0.5,0,0,0.999911,0,0,0,0,0,0.200993,0,0,0.999911,0,0,0.637255,-1,0.846154,0.0513745,0,0,0.999911,0,0,0.367647,-1,2.2,0.0022247,0,0,0.999911,0,0,0.477941,-1,1.46154,1.52985e-005,0,0,0.999911,0,0,0.398284,-1,1.95385,1.15919e-006,0,0,1.00002,-0.000178094,-0.000107135,0.410539,-1,1.86567,5.15153e-007,0.000356189,0,1.00002,-0.000178094,-0.000109918,0.467218,-1,1.51803,2.57577e-007,0.000356189,0,1.00023,-0.000712378,-0.000317926,0.482537,-1,1.4381,1.47187e-007,0.000890472,0,0.0344828,0.413793,0.413793,0.0344828,0.103448,0.12963,0.425926,0.268519,0.0648148,0.111111,0,650000,375000,487500,406250,418750,476562,492187,-0.999911,8.86626e-005,6.4968e-005,3.41207e-005,2.59523e-005,0.000102301,8.0856e-005,0.000267699,5614.5,09:04:32,848,5615,5872,0,3.30143e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,2,14,46,29,7,12,89334,5869,5311
1.00009,1.07843,6176.27,-0.196078,0.00017806,1,0.999627,1,0.196078,0.00035524,1.00009,0,0,0.0980392,1,10,0.200993,0,0,1.00009,0,0,0.0980392,1,10,0.0513745,0,0,1.00009,0,0,0.392157,-0.5,1.75,0.0022247,0,0,1.00009,0,0,0.490196,-0.6,1.2,1.52985e-005,0,0,1.00009,0,0,0.404412,-0.515152,1.66667,1.15919e-006,0,0,1.00019,-0.000356252,-0.000101588,0.340074,-0.423423,2.17117,3.43436e-007,0.000356252,0,1.0002,0,-0.000109937,0.459559,-0.573333,1.34667,1.71718e-007,0.000356252,0,1.0004,-0.000712504,-0.0003152,0.480239,-0.591707,1.24561,9.81245e-008,0.000890631,0,0.0344828,0.413793,0.413793,0.0344828,0.103448,0.121495,0.429907,0.271028,0.0654206,0.11215,0.499998,0.499998,1.99999,2.49999,2.06249,1.73437,2.34374,2.44921,-8.90631e-005,0,5.56644e-005,3.11721e-005,2.42899e-005,6.82014e-005,8.01568e-005,0.00026378,5614.5,09:04:33,75,5614,5874,2,3.30256e+008,112280,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,2,13,46,29,7,12,89336,5869,5311
1.00009,1.17647,6726.67,0,0.00017806,1,0.99963,0.5,0,0,1.00009,0,0,0.0980392,-1,11,0.200993,0,0,1.00009,0,0,0.0490196,-1,23,0.0513745,0,0,1.00009,0,0,0.343137,-1,2.42857,0.0022247,0,0,1.00009,0,0,0.428922,-1,1.74286,1.52985e-005,0,0,1.00009,0,0,0.404412,-1,1.90909,1.15919e-006,0,0,1.00019,-0.000356252,-9.60211e-005,0.340074,-1,2.45946,2.28957e-007,0.000356252,0,1.0002,0,-0.000109937,0.459559,-1,1.56,1.14479e-007,0.000356252,0,1.0004,-0.000801568,-0.000312069,0.475643,-1,1.47343,6.54163e-008,0.000890631,0,0.0344828,0.413793,0.413793,0.0344828,0.103448,0.12963,0.425926,0.268519,0.0648148,0.111111,100000,50000,350000,437500,412500,346875,468750,486719,-9.4063e-005,-9.4063e-005,7.59826e-005,2.78484e-005,2.42142e-005,6.81564e-005,8.01401e-005,0.000258576,5614.5,09:04:33,257,5614,5874,0,3.30256e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,2,14,46,29,7,12,89336,5869,5311
1.00009,1.07843,6176.27,-0.196078,0.000178061,1,0.999633,1,0.196078,0.00035524,1.00009,0,0,0.0980392,1,10,0.200993,0,0,1.00009,0,0,0.0980392,1,10,0.0513745,0,0,1.00009,0,0,0.367647,-0.466667,1.93333,0.0022247,0,0,1.00009,0,0,0.441176,-0.555556,1.44444,1.52985e-005,0,0,1.00009,0,0,0.404412,-0.515152,1.66667,1.15919e-006,0,0,1.00018,-0.000356252,-9.04547e-005,0.343137,-0.428571,2.14286,1.52638e-007,0.000356252,0,1.0002,0,-0.000109937,0.44424,-0.558621,1.42759,7.6319e-008,0.000356252,0,1.0004,-0.000712504,-0.000309285,0.476409,-0.588424,1.26367,4.36109e-008,0.000890631,0,0.0344828,0.413793,0.413793,0.0344828,0.103448,0.121495,0.429907,0.271028,0.0654206,0.11215,0.499998,0.499998,1.87499,2.24999,2.06249,1.74999,2.26561,2.42968,-8.90631e-005,-8.90631e-005,6.53129e-005,2.47397e-005,2.42899e-005,6.67973e-005,7.92354e-005,0.000258025,5614.5,09:04:33,593,5614,5876,2,3.30368e+008,112280,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,2,13,46,29,7,12,89338,5869,5311
1.00009,1.17647,6726.67,0,0.000178061,1,0.999636,0.5,0,0,1.00009,0,0,0.0980392,-1,11,0.200993,0,0,1.00009,0,0,0.0980392,-1,11,0.0513745,0,0,1.00009,0,0,0.367647,-1,2.2,0.0022247,0,0,1.00009,0,0,0.441176,-1,1.66667,1.52985e-005,0,0,1.00009,0,0,0.404412,-1,1.90909,1.15919e-006,0,0,1.00017,-0.000356252,-8.48882e-005,0.343137,-1,2.42857,1.01759e-007,0.000356252,0,1.0002,0,-0.000109937,0.44424,-1,1.64828,5.08794e-008,0.000356252,0,1.0004,-0.000712504,-0.000306502,0.471814,-1,1.49351,2.90739e-008,0.000890631,0,0.0344828,0.413793,0.413793,0.0344828,0.103448,0.12963,0.425926,0.268519,0.0648148,0.111111,100000,100000,375000,450000,412500,350000,453125,481250,-9.4063e-005,-9.15631e-005,6.49795e-005,2.46008e-005,2.42142e-005,6.67526e-005,7.92182e-005,0.000252723,5614.5,09:04:33,911,5614,5876,0,3.30368e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,2,14,46,29,7,12,89338,5869,5311
1.00009,1.47059,8377.84,0,0.000178062,1,0.999639,0.5,0,0,1.00009,0,0,0,0,0,0.200993,0,0,1.00009,0,0,0.0490196,-1,29,0.0513745,0,0,1.00009,0,0,0.0735294,-1,19,0.0022247,0,0,1.00009,0,0,0.441176,-1,2.33333,1.52985e-005,0,0,1.00009,0,0,0.404412,-1,2.63636,1.15919e-006,0,0,1.00017,-0.000356252,-7.93218e-005,0.343137,-1,3.28571,6.78391e-008,0.000356252,0,1.0002,0,-0.000109937,0.442708,-1,2.3218,3.39196e-008,0.000356252,0,1.00039,-0.000712504,-0.000303719,0.471814,-1,2.11688,1.93826e-008,0.000890631,0,0.0344828,0.413793,0.413793,0.0344828,0.103448,0.153153,0.414414,0.261261,0.0630631,0.108108,0,50000,75000,450000,412500,350000,451562,481250,-1.00009,-9.4063e-005,-3.13544e-005,2.46008e-005,2.42142e-005,6.67526e-005,7.98005e-005,0.000252723,5614.5,09:04:34,387,5614,5876,0,3.30368e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,6,2,24,24,2,17,46,29,7,12,89338,5869,5311
1.00009,-2.1875,-11184.3,0.416667,0.000178062,1,0.999819,0.25,-0.208333,0.000708968,1,0.000178094,8.90472e-005,0.208333,1,-11.5,0.467329,0,0.000178094,0.999955,0.000178094,0.000133571,0.15625,1.66667,-15,0.367583,0,0.000178094,0.999933,0.000178094,0.000155833,0.104167,3,-22,0.334816,0,0.000178094,0.999922,0.000178094,0.000166963,0.455729,-0.0857143,-5.8,0.333344,0,0.000178094,0.999917,0.000178094,0.000172529,0.436198,-0.0447761,-6.01493,0.333334,0,0.000178094,0.999987,-0.000178094,0.000101569,0.371094,0.122807,-6.89474,0.166667,0.000178094,0.000178094,1.00002,0.000178094,6.67854e-005,0.470378,-0.114187,-5.65052,0.166667,0.000178094,0.000178094,1.00021,-0.000534283,-0.000123483,0.50293,-0.171521,-5.34951,0.0666667,0.000712378,0.000178094,0.333333,0.333333,0.0277778,0.0833333,0.222222,0.0294118,0.166667,0.45098,0.284314,0.0686275,0.499999,0.374999,0.249999,1.09375,1.04687,0.890623,1.1289,1.2207,-8.90472e-005,-0.000148412,-0.000178094,-0.000139931,-0.000152842,-0.000110918,-9.70584e-005,7.40619e-005,5615.5,09:04:34,692,5615,5880,4,3.30593e+008,224600,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,6,2,24,24,3,17,46,29,7,89336,5869,5311
1.00009,-2.08333,-10599.4,0,0.000178062,1,0.99982,0.5,0,0,1.00009,0.000178094,0,0.208333,-1,-11,0.467329,0,0,1,0.000178094,8.90472e-005,0.104167,-1,-21,0.578389,0,0.000178094,0.999955,0.000178094,0.000133571,0.104167,-1,-21,0.556544,0,0.000178094,0.999933,0.000178094,0.000155833,0.455729,-1,-5.57143,0.555562,0,0.000178094,0.999922,0.000178094,0.000166963,0.410156,-1,-6.07937,0.555556,0,0.000178094,0.999985,-0.000178094,0.000104352,0.367839,-1,-6.66372,0.277778,0.000178094,0.000178094,1.00002,0.000178094,6.5394e-005,0.467122,-1,-5.45993,0.277778,0.000178094,0.000178094,1.00021,-0.000534283,-0.000121396,0.50293,-1,-5.14239,0.111111,0.000712378,0.000178094,0.323944,0.338028,0.028169,0.084507,0.225352,0.0294118,0.166667,0.45098,0.284314,0.0686275,200000,100000,100000,437500,393750,353125,448437,482812,-9.15472e-005,-9.15472e-005,-0.000179344,-0.000140074,-0.000156972,-0.000112732,-9.58905e-005,7.40538e-005,5615.5,09:04:34,695,5615,5880,0,3.30593e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,6,2,24,23,3,17,46,29,7,89336,5869,5311
1.00009,-1.97917,-10014.5,0,0.000178063,1,0.999822,0.5,0,0,1.00009,0,0,0,0,0,0.467329,0,0,1.00004,0.000178094,4.45236e-005,0.104167,-1,-20,0.718926,0,0.000178094,0.999978,0.000178094,0.000111309,0.104167,-1,-20,0.704363,0,0.000178094,0.999944,0.000178094,0.000144702,0.247396,-1,-9,0.703708,0,0.000178094,0.999928,0.000178094,0.000161398,0.364583,-1,-6.42857,0.703704,0,0.000178094,0.999982,-0.000178094,0.000107135,0.364583,-1,-6.42857,0.407407,8.90472e-005,0.000178094,1.00003,0.000178094,6.40027e-005,0.467122,-1,-5.23693,0.351852,0.000178094,0.000178094,1.00021,-0.00062333,-0.000118961,0.502116,-1,-4.94165,0.140741,0.000712378,0.000178094,0.323944,0.338028,0.028169,0.084507,0.225352,0.038835,0.165049,0.446602,0.281553,0.0679612,0,100000,100000,237500,350000,350000,448437,491406,-1.00009,-9.15472e-005,-0.000179344,-0.000126804,-0.000165463,-0.000114534,-9.58905e-005,7.31636e-005,5615.5,09:04:34,999,5615,5880,0,3.30593e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,6,2,24,23,4,17,46,29,7,89336,5869,5311
1.00009,-1.875,-9429.58,0,0.000178063,1,0.999823,0.5,0,0,1.00009,0,0,0,0,0,0.467329,0,0,1.00009,0.000178094,0,0.104167,-1,-19,0.718926,0,0,1,0.000178094,8.90472e-005,0.078125,-1,-25,0.802909,0,0.000178094,0.999955,0.000178094,0.000133571,0.247396,-1,-8.57895,0.802472,0,0.000178094,0.999933,0.000178094,0.000155833,0.364583,-1,-6.14286,0.802469,0,0.000178094,0.999981,-8.90472e-005,0.000108526,0.361328,-1,-6.18919,0.604938,0,0.000178094,1.00003,0.000178094,6.26113e-005,0.42806,-1,-5.38023,0.401235,0.000178094,0.000178094,1.00021,-0.00062333,-0.000116527,0.500488,-1,-4.74634,0.160494,0.000712378,0.000178094,0.323944,0.338028,0.028169,0.084507,0.225352,0.0480769,0.163462,0.442308,0.278846,0.0673077,0,100000,75000,237500,350000,346875,410937,488281,-1.00009,-9.15472e-005,-0.000150079,-0.000126804,-0.000165463,-0.000116368,-8.02631e-005,7.19536e-005,5615.5,09:04:35,337,5615,5880,0,3.30593e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,6,2,24,23,5,17,46,29,7,89336,5869,5311
1.00009,-1.77083,-8844.69,0,0.000178063,1,0.999825,0.5,0,0,1.00009,0,0,0,0,0,0.467329,0,0,1.00009,0,0,0,0,0,0.718926,0,0,1.00002,0.000178094,6.67854e-005,0.078125,-1,-23.6667,0.868606,0,0.000178094,0.999967,0.000178094,0.00012244,0.221354,-1,-9,0.868315,0,0.000178094,0.999939,0.000178094,0.000150267,0.358073,-1,-5.94545,0.868313,0,0.000178094,0.999981,0,0.000108526,0.361328,-1,-5.9009,0.736626,0,0.000178094,1.00003,0.000178094,6.12199e-005,0.426432,-1,-5.15267,0.434156,0.000178094,0.000178094,1.0002,-0.00062333,-0.000114092,0.499674,-1,-4.54397,0.173663,0.000712378,0.000178094,0.323944,0.338028,0.028169,0.084507,0.225352,0.0571429,0.161905,0.438095,0.27619,0.0666667,0,0,75000,212500,343750,346875,409375,480469,-1.00009,-1.00009,-0.000150079,-0.000110294,-0.000166852,-0.000116368,-8.02295e-005,7.13456e-005,5615.5,09:04:35,589,5615,5880,0,3.30593e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,6,2,24,23,6,17,46,29,7,89336,5869,5311
1.00009,-2.29167,-11769.2,-1.875,0.000178063,1,0.999826,0.5,0,0.00319149,1.00009,0,0,0.9375,1,-3.44444,0.467329,0,0,1.00009,0,0,0.46875,3,-5.88889,0.718926,0,0,1.00004,0.000178094,4.45236e-005,0.286458,5.54545,-9,0.912404,0,0.000178094,0.999978,0.000178094,0.000111309,0.338542,4.53846,-7.76923,0.91221,0,0.000178094,0.999944,0.000178094,0.000144702,0.410156,3.57143,-6.5873,0.912209,0,0.000178094,0.999981,0,0.000108526,0.351563,4.33333,-7.51852,0.824417,0,0.000178094,1.00003,0.000178094,5.98286e-005,0.436198,3.29851,-6.25373,0.456104,0.000178094,0.000178094,1.0002,-0.00062333,-0.000111657,0.506185,2.70418,-5.52733,0.182442,0.000712378,0.000178094,0.323944,0.338028,0.028169,0.084507,0.225352,0.01,0.17,0.46,0.29,0.07,0.5,0.25,0.152778,0.180555,0.21875,0.1875,0.232639,0.280382,-8.90472e-005,-8.90472e-005,-8.90472e-005,-0.000102747,-0.000156893,-0.000117081,-7.84147e-005,6.84318e-005,5615.5,09:04:36,90,5615,5898,18,3.31603e+008,1.0107e+006,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,6,2,24,23,1,17,46,29,7,89336,5869,5311
1.00009,-2.5,-12939,0,0.000178064,1,0.999828,0.5,0,0,1.00009,0,0,0.9375,-1,-3.66667,0.467329,0,0,1.00009,0,0,0.46875,-1,-6.33333,0.718926,0,0,1.00007,0.000178094,2.22618e-005,0.286458,-1,-9.72727,0.941603,0,0.000178094,0.999989,0.000178094,0.000100178,0.338542,-1,-8.38462,0.941473,0,0.000178094,0.99995,0.000178094,0.000139136,0.403646,-1,-7.19355,0.941472,0,0.000178094,0.999981,0,0.000108526,0.348307,-1,-8.17757,0.882945,0,0.000178094,1.00003,0.000178094,5.84372e-005,0.436198,-1,-6.73134,0.470736,0.000178094,0.000178094,1.0002,-0.00062333,-0.000109222,0.506185,-1,-5.93891,0.188294,0.000712378,0.000178094,0.342466,0.328767,0.0273973,0.0821918,0.219178,0.01,0.17,0.46,0.29,0.07,900000,450000,275000,325000,387500,334375,418750,490625,-8.96028e-005,-8.96028e-005,-8.95017e-005,-0.000102939,-0.000158068,-0.000117389,-7.84334e-005,6.84237e-005,5615.5,09:04:36,195,5615,5898,0,3.31603e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,6,2,24,25,1,17,46,29,7,89336,5869,5311
1.00009,-2.29167,-11769.2,0,0.000178064,1,0.999828,0.5,0,0,1.00009,0,0,0,0,0,0.467329,0,0,1.00009,0,0,0.46875,-1,-5.88889,0.718926,0,0,1.00009,0.000178094,0,0.286458,-1,-9,0.941603,0,0,1,0.000178094,8.90472e-005,0.182292,-1,-13.5714,0.960982,0,0.000178094,0.999955,0.000178094,0.000133571,0.403646,-1,-6.67742,0.960982,0,0.000178094,0.999981,0,0.000108526,0.348307,-1,-7.57944,0.921963,0,0.000178094,1.00003,0.000178094,5.70459e-005,0.436198,-1,-6.25373,0.480491,0.000178094,0.000178094,1.0002,-0.00062333,-0.000106787,0.506185,-1,-5.52733,0.192196,0.000712378,0.000178094,0.342466,0.328767,0.0273973,0.0821918,0.219178,0.0294118,0.166667,0.45098,0.284314,0.0686275,0,450000,275000,175000,387500,334375,418750,495312,-1.00009,-8.96028e-005,-8.95017e-005,-0.000114846,-0.000158068,-0.000117389,-7.84334e-005,6.84237e-005,5615.5,09:04:36,588,5615,5898,0,3.31603e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,6,2,24,25,3,17,46,29,7,89336,5869,5311
